"","ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response","Complain","Country","Income_fixed","Products","Amount"
"4471",3102,1981,"2n Cycle","Together",19414,1,0,2013-10-16,32,1,1,0,3,8,"0","0","0","0","0","0","0","CA",19414,"Wines",2
"4472",3102,1981,"2n Cycle","Together",19414,1,0,2013-10-16,32,1,1,0,3,8,"0","0","0","0","0","0","0","CA",19414,"Fruits",3
"4473",3102,1981,"2n Cycle","Together",19414,1,0,2013-10-16,32,1,1,0,3,8,"0","0","0","0","0","0","0","CA",19414,"Meat",12
"4474",3102,1981,"2n Cycle","Together",19414,1,0,2013-10-16,32,1,1,0,3,8,"0","0","0","0","0","0","0","CA",19414,"Fish",3
"4475",3102,1981,"2n Cycle","Together",19414,1,0,2013-10-16,32,1,1,0,3,8,"0","0","0","0","0","0","0","CA",19414,"Sweet",5
"4476",3102,1981,"2n Cycle","Together",19414,1,0,2013-10-16,32,1,1,0,3,8,"0","0","0","0","0","0","0","CA",19414,"Gold",7
"4477",9449,1958,"PhD","Single",79761,0,1,2013-10-04,32,1,5,2,11,3,"0","0","0","0","0","0","0","SA",79761,"Wines",415
"4478",9449,1958,"PhD","Single",79761,0,1,2013-10-04,32,1,5,2,11,3,"0","0","0","0","0","0","0","SA",79761,"Fruits",5
"4479",9449,1958,"PhD","Single",79761,0,1,2013-10-04,32,1,5,2,11,3,"0","0","0","0","0","0","0","SA",79761,"Meat",124
"4480",9449,1958,"PhD","Single",79761,0,1,2013-10-04,32,1,5,2,11,3,"0","0","0","0","0","0","0","SA",79761,"Fish",15
"4481",9449,1958,"PhD","Single",79761,0,1,2013-10-04,32,1,5,2,11,3,"0","0","0","0","0","0","0","SA",79761,"Sweet",35
"4482",9449,1958,"PhD","Single",79761,0,1,2013-10-04,32,1,5,2,11,3,"0","0","0","0","0","0","0","SA",79761,"Gold",11
"4483",8104,1951,"PhD","Married",53312,0,0,2013-08-09,32,1,5,1,5,7,"0","0","0","0","0","0","0","SP",53312,"Wines",241
"4484",8104,1951,"PhD","Married",53312,0,0,2013-08-09,32,1,5,1,5,7,"0","0","0","0","0","0","0","SP",53312,"Fruits",0
"4485",8104,1951,"PhD","Married",53312,0,0,2013-08-09,32,1,5,1,5,7,"0","0","0","0","0","0","0","SP",53312,"Meat",12
"4486",8104,1951,"PhD","Married",53312,0,0,2013-08-09,32,1,5,1,5,7,"0","0","0","0","0","0","0","SP",53312,"Fish",0
"4487",8104,1951,"PhD","Married",53312,0,0,2013-08-09,32,1,5,1,5,7,"0","0","0","0","0","0","0","SP",53312,"Sweet",0
"4488",8104,1951,"PhD","Married",53312,0,0,2013-08-09,32,1,5,1,5,7,"0","0","0","0","0","0","0","SP",53312,"Gold",25
"4489",75,1982,"2n Cycle","Together",41039,0,0,2013-07-25,32,1,8,1,5,8,"0","0","0","0","0","0","0","US",41039,"Wines",34
"4490",75,1982,"2n Cycle","Together",41039,0,0,2013-07-25,32,1,8,1,5,8,"0","0","0","0","0","0","0","US",41039,"Fruits",11
"4491",75,1982,"2n Cycle","Together",41039,0,0,2013-07-25,32,1,8,1,5,8,"0","0","0","0","0","0","0","US",41039,"Meat",137
"4492",75,1982,"2n Cycle","Together",41039,0,0,2013-07-25,32,1,8,1,5,8,"0","0","0","0","0","0","0","US",41039,"Fish",179
"4493",75,1982,"2n Cycle","Together",41039,0,0,2013-07-25,32,1,8,1,5,8,"0","0","0","0","0","0","0","US",41039,"Sweet",61
"4494",75,1982,"2n Cycle","Together",41039,0,0,2013-07-25,32,1,8,1,5,8,"0","0","0","0","0","0","0","US",41039,"Gold",45
"4495",6421,1961,"Graduation","Together",88347,0,0,2013-07-03,32,1,4,7,9,1,"0","0","0","1","0","0","0","SP",88347,"Wines",1050
"4496",6421,1961,"Graduation","Together",88347,0,0,2013-07-03,32,1,4,7,9,1,"0","0","0","1","0","0","0","SP",88347,"Fruits",178
"4497",6421,1961,"Graduation","Together",88347,0,0,2013-07-03,32,1,4,7,9,1,"0","0","0","1","0","0","0","SP",88347,"Meat",555
"4498",6421,1961,"Graduation","Together",88347,0,0,2013-07-03,32,1,4,7,9,1,"0","0","0","1","0","0","0","SP",88347,"Fish",77
"4499",6421,1961,"Graduation","Together",88347,0,0,2013-07-03,32,1,4,7,9,1,"0","0","0","1","0","0","0","SP",88347,"Sweet",138
"4500",6421,1961,"Graduation","Together",88347,0,0,2013-07-03,32,1,4,7,9,1,"0","0","0","1","0","0","0","SP",88347,"Gold",118
"4501",3037,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","CA",50150,"Wines",135
"4502",3037,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","CA",50150,"Fruits",46
"4503",3037,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","CA",50150,"Meat",92
"4504",3037,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","CA",50150,"Fish",65
"4505",3037,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","CA",50150,"Sweet",61
"4506",3037,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","CA",50150,"Gold",11
"4507",4698,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","SP",50150,"Wines",135
"4508",4698,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","SP",50150,"Fruits",46
"4509",4698,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","SP",50150,"Meat",92
"4510",4698,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","SP",50150,"Fish",65
"4511",4698,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","SP",50150,"Sweet",61
"4512",4698,1983,"PhD","Married",50150,0,0,2013-06-20,32,2,5,2,7,5,"0","0","0","0","0","0","0","SP",50150,"Gold",11
"4513",948,1971,"Graduation","Single",10245,1,0,2013-05-15,32,3,1,2,2,5,"0","0","0","0","0","0","0","SP",10245,"Wines",4
"4514",948,1971,"Graduation","Single",10245,1,0,2013-05-15,32,3,1,2,2,5,"0","0","0","0","0","0","0","SP",10245,"Fruits",7
"4515",948,1971,"Graduation","Single",10245,1,0,2013-05-15,32,3,1,2,2,5,"0","0","0","0","0","0","0","SP",10245,"Meat",7
"4516",948,1971,"Graduation","Single",10245,1,0,2013-05-15,32,3,1,2,2,5,"0","0","0","0","0","0","0","SP",10245,"Fish",6
"4517",948,1971,"Graduation","Single",10245,1,0,2013-05-15,32,3,1,2,2,5,"0","0","0","0","0","0","0","SP",10245,"Sweet",4
"4518",948,1971,"Graduation","Single",10245,1,0,2013-05-15,32,3,1,2,2,5,"0","0","0","0","0","0","0","SP",10245,"Gold",13
"4519",6177,1985,"PhD","Married",33454,1,0,2013-05-08,32,2,4,0,4,8,"0","0","0","0","0","0","0","US",33454,"Wines",76
"4520",6177,1985,"PhD","Married",33454,1,0,2013-05-08,32,2,4,0,4,8,"0","0","0","0","0","0","0","US",33454,"Fruits",10
"4521",6177,1985,"PhD","Married",33454,1,0,2013-05-08,32,2,4,0,4,8,"0","0","0","0","0","0","0","US",33454,"Meat",56
"4522",6177,1985,"PhD","Married",33454,1,0,2013-05-08,32,2,4,0,4,8,"0","0","0","0","0","0","0","US",33454,"Fish",3
"4523",6177,1985,"PhD","Married",33454,1,0,2013-05-08,32,2,4,0,4,8,"0","0","0","0","0","0","0","US",33454,"Sweet",1
"4524",6177,1985,"PhD","Married",33454,1,0,2013-05-08,32,2,4,0,4,8,"0","0","0","0","0","0","0","US",33454,"Gold",23
"4525",3517,1952,"Graduation","Single",40887,1,1,2013-05-06,32,3,3,1,3,9,"0","0","0","0","0","1","0","SP",40887,"Wines",50
"4526",3517,1952,"Graduation","Single",40887,1,1,2013-05-06,32,3,3,1,3,9,"0","0","0","0","0","1","0","SP",40887,"Fruits",4
"4527",3517,1952,"Graduation","Single",40887,1,1,2013-05-06,32,3,3,1,3,9,"0","0","0","0","0","1","0","SP",40887,"Meat",44
"4528",3517,1952,"Graduation","Single",40887,1,1,2013-05-06,32,3,3,1,3,9,"0","0","0","0","0","1","0","SP",40887,"Fish",10
"4529",3517,1952,"Graduation","Single",40887,1,1,2013-05-06,32,3,3,1,3,9,"0","0","0","0","0","1","0","SP",40887,"Sweet",10
"4530",3517,1952,"Graduation","Single",40887,1,1,2013-05-06,32,3,3,1,3,9,"0","0","0","0","0","1","0","SP",40887,"Gold",43
"4531",3491,1975,"Graduation","Together",55914,0,1,2013-04-29,32,4,11,6,8,7,"0","0","0","0","0","0","0","US",55914,"Wines",384
"4532",3491,1975,"Graduation","Together",55914,0,1,2013-04-29,32,4,11,6,8,7,"0","0","0","0","0","0","0","US",55914,"Fruits",60
"4533",3491,1975,"Graduation","Together",55914,0,1,2013-04-29,32,4,11,6,8,7,"0","0","0","0","0","0","0","US",55914,"Meat",364
"4534",3491,1975,"Graduation","Together",55914,0,1,2013-04-29,32,4,11,6,8,7,"0","0","0","0","0","0","0","US",55914,"Fish",119
"4535",3491,1975,"Graduation","Together",55914,0,1,2013-04-29,32,4,11,6,8,7,"0","0","0","0","0","0","0","US",55914,"Sweet",101
"4536",3491,1975,"Graduation","Together",55914,0,1,2013-04-29,32,4,11,6,8,7,"0","0","0","0","0","0","0","US",55914,"Gold",232
"4537",7610,1983,"Graduation","Together",37292,1,0,2013-04-18,32,5,6,3,5,8,"0","0","0","0","0","0","0","SP",37292,"Wines",275
"4538",7610,1983,"Graduation","Together",37292,1,0,2013-04-18,32,5,6,3,5,8,"0","0","0","0","0","0","0","SP",37292,"Fruits",0
"4539",7610,1983,"Graduation","Together",37292,1,0,2013-04-18,32,5,6,3,5,8,"0","0","0","0","0","0","0","SP",37292,"Meat",86
"4540",7610,1983,"Graduation","Together",37292,1,0,2013-04-18,32,5,6,3,5,8,"0","0","0","0","0","0","0","SP",37292,"Fish",10
"4541",7610,1983,"Graduation","Together",37292,1,0,2013-04-18,32,5,6,3,5,8,"0","0","0","0","0","0","0","SP",37292,"Sweet",23
"4542",7610,1983,"Graduation","Together",37292,1,0,2013-04-18,32,5,6,3,5,8,"0","0","0","0","0","0","0","SP",37292,"Gold",66
"4543",4377,1971,"Graduation","Married",52914,0,1,2013-01-07,32,2,7,3,3,7,"1","0","0","0","0","0","0","CA",52914,"Wines",254
"4544",4377,1971,"Graduation","Married",52914,0,1,2013-01-07,32,2,7,3,3,7,"1","0","0","0","0","0","0","CA",52914,"Fruits",10
"4545",4377,1971,"Graduation","Married",52914,0,1,2013-01-07,32,2,7,3,3,7,"1","0","0","0","0","0","0","CA",52914,"Meat",44
"4546",4377,1971,"Graduation","Married",52914,0,1,2013-01-07,32,2,7,3,3,7,"1","0","0","0","0","0","0","CA",52914,"Fish",30
"4547",4377,1971,"Graduation","Married",52914,0,1,2013-01-07,32,2,7,3,3,7,"1","0","0","0","0","0","0","CA",52914,"Sweet",10
"4548",4377,1971,"Graduation","Married",52914,0,1,2013-01-07,32,2,7,3,3,7,"1","0","0","0","0","0","0","CA",52914,"Gold",227
"4549",9850,1972,"2n Cycle","Married",24884,1,0,2012-11-29,32,1,0,0,3,7,"0","0","0","0","0","0","0","SP",24884,"Wines",3
"4550",9850,1972,"2n Cycle","Married",24884,1,0,2012-11-29,32,1,0,0,3,7,"0","0","0","0","0","0","0","SP",24884,"Fruits",6
"4551",9850,1972,"2n Cycle","Married",24884,1,0,2012-11-29,32,1,0,0,3,7,"0","0","0","0","0","0","0","SP",24884,"Meat",7
"4552",9850,1972,"2n Cycle","Married",24884,1,0,2012-11-29,32,1,0,0,3,7,"0","0","0","0","0","0","0","SP",24884,"Fish",0
"4553",9850,1972,"2n Cycle","Married",24884,1,0,2012-11-29,32,1,0,0,3,7,"0","0","0","0","0","0","0","SP",24884,"Sweet",0
"4554",9850,1972,"2n Cycle","Married",24884,1,0,2012-11-29,32,1,0,0,3,7,"0","0","0","0","0","0","0","SP",24884,"Gold",3
"4555",5544,1970,"Graduation","Single",67384,0,1,2012-11-10,32,2,7,8,5,5,"0","1","0","0","0","0","0","SP",67384,"Wines",957
"4556",5544,1970,"Graduation","Single",67384,0,1,2012-11-10,32,2,7,8,5,5,"0","1","0","0","0","0","0","SP",67384,"Fruits",40
"4557",5544,1970,"Graduation","Single",67384,0,1,2012-11-10,32,2,7,8,5,5,"0","1","0","0","0","0","0","SP",67384,"Meat",175
"4558",5544,1970,"Graduation","Single",67384,0,1,2012-11-10,32,2,7,8,5,5,"0","1","0","0","0","0","0","SP",67384,"Fish",158
"4559",5544,1970,"Graduation","Single",67384,0,1,2012-11-10,32,2,7,8,5,5,"0","1","0","0","0","0","0","SP",67384,"Sweet",53
"4560",5544,1970,"Graduation","Single",67384,0,1,2012-11-10,32,2,7,8,5,5,"0","1","0","0","0","0","0","SP",67384,"Gold",107
"4561",6497,1960,"Graduation","Married",51651,0,1,2012-11-07,32,4,6,2,5,8,"0","0","0","0","0","0","0","AUS",51651,"Wines",293
"4562",6497,1960,"Graduation","Married",51651,0,1,2012-11-07,32,4,6,2,5,8,"0","0","0","0","0","0","0","AUS",51651,"Fruits",6
"4563",6497,1960,"Graduation","Married",51651,0,1,2012-11-07,32,4,6,2,5,8,"0","0","0","0","0","0","0","AUS",51651,"Meat",23
"4564",6497,1960,"Graduation","Married",51651,0,1,2012-11-07,32,4,6,2,5,8,"0","0","0","0","0","0","0","AUS",51651,"Fish",13
"4565",6497,1960,"Graduation","Married",51651,0,1,2012-11-07,32,4,6,2,5,8,"0","0","0","0","0","0","0","AUS",51651,"Sweet",6
"4566",6497,1960,"Graduation","Married",51651,0,1,2012-11-07,32,4,6,2,5,8,"0","0","0","0","0","0","0","AUS",51651,"Gold",92
"4567",4543,1980,"Graduation","Married",82497,0,0,2012-10-31,32,1,2,7,9,4,"0","0","1","0","0","0","0","SA",82497,"Wines",777
"4568",4543,1980,"Graduation","Married",82497,0,0,2012-10-31,32,1,2,7,9,4,"0","0","1","0","0","0","0","SA",82497,"Fruits",129
"4569",4543,1980,"Graduation","Married",82497,0,0,2012-10-31,32,1,2,7,9,4,"0","0","1","0","0","0","0","SA",82497,"Meat",573
"4570",4543,1980,"Graduation","Married",82497,0,0,2012-10-31,32,1,2,7,9,4,"0","0","1","0","0","0","0","SA",82497,"Fish",216
"4571",4543,1980,"Graduation","Married",82497,0,0,2012-10-31,32,1,2,7,9,4,"0","0","1","0","0","0","0","SA",82497,"Sweet",21
"4572",4543,1980,"Graduation","Married",82497,0,0,2012-10-31,32,1,2,7,9,4,"0","0","1","0","0","0","0","SA",82497,"Gold",203
"4573",5117,1963,"2n Cycle","Married",32632,0,0,2012-08-02,32,2,4,4,8,5,"0","0","0","0","0","0","0","SP",32632,"Wines",63
"4574",5117,1963,"2n Cycle","Married",32632,0,0,2012-08-02,32,2,4,4,8,5,"0","0","0","0","0","0","0","SP",32632,"Fruits",151
"4575",5117,1963,"2n Cycle","Married",32632,0,0,2012-08-02,32,2,4,4,8,5,"0","0","0","0","0","0","0","SP",32632,"Meat",137
"4576",5117,1963,"2n Cycle","Married",32632,0,0,2012-08-02,32,2,4,4,8,5,"0","0","0","0","0","0","0","SP",32632,"Fish",153
"4577",5117,1963,"2n Cycle","Married",32632,0,0,2012-08-02,32,2,4,4,8,5,"0","0","0","0","0","0","0","SP",32632,"Sweet",19
"4578",5117,1963,"2n Cycle","Married",32632,0,0,2012-08-02,32,2,4,4,8,5,"0","0","0","0","0","0","0","SP",32632,"Gold",53
"4579",1448,1963,"Master","Married",33562,1,2,2014-06-25,33,3,2,0,4,4,"0","0","0","0","0","0","0","IND",33562,"Wines",21
"4580",1448,1963,"Master","Married",33562,1,2,2014-06-25,33,3,2,0,4,4,"0","0","0","0","0","0","0","IND",33562,"Fruits",12
"4581",1448,1963,"Master","Married",33562,1,2,2014-06-25,33,3,2,0,4,4,"0","0","0","0","0","0","0","IND",33562,"Meat",12
"4582",1448,1963,"Master","Married",33562,1,2,2014-06-25,33,3,2,0,4,4,"0","0","0","0","0","0","0","IND",33562,"Fish",0
"4583",1448,1963,"Master","Married",33562,1,2,2014-06-25,33,3,2,0,4,4,"0","0","0","0","0","0","0","IND",33562,"Sweet",3
"4584",1448,1963,"Master","Married",33562,1,2,2014-06-25,33,3,2,0,4,4,"0","0","0","0","0","0","0","IND",33562,"Gold",3
"4585",6887,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","GER",79146,"Wines",245
"4586",6887,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","GER",79146,"Fruits",16
"4587",6887,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","GER",79146,"Meat",223
"4588",6887,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","GER",79146,"Fish",21
"4589",6887,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","GER",79146,"Sweet",43
"4590",6887,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","GER",79146,"Gold",16
"4591",7500,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","SP",79146,"Wines",245
"4592",7500,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","SP",79146,"Fruits",16
"4593",7500,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","SP",79146,"Meat",223
"4594",7500,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","SP",79146,"Fish",21
"4595",7500,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","SP",79146,"Sweet",43
"4596",7500,1967,"Graduation","Single",79146,1,1,2014-04-24,33,2,8,1,8,6,"0","0","0","0","0","0","0","SP",79146,"Gold",16
"4597",2724,1981,"Master","Single",36143,1,0,2014-03-30,33,1,0,1,2,3,"0","0","0","0","0","0","0","SP",36143,"Wines",12
"4598",2724,1981,"Master","Single",36143,1,0,2014-03-30,33,1,0,1,2,3,"0","0","0","0","0","0","0","SP",36143,"Fruits",0
"4599",2724,1981,"Master","Single",36143,1,0,2014-03-30,33,1,0,1,2,3,"0","0","0","0","0","0","0","SP",36143,"Meat",1
"4600",2724,1981,"Master","Single",36143,1,0,2014-03-30,33,1,0,1,2,3,"0","0","0","0","0","0","0","SP",36143,"Fish",0
"4601",2724,1981,"Master","Single",36143,1,0,2014-03-30,33,1,0,1,2,3,"0","0","0","0","0","0","0","SP",36143,"Sweet",0
"4602",2724,1981,"Master","Single",36143,1,0,2014-03-30,33,1,0,1,2,3,"0","0","0","0","0","0","0","SP",36143,"Gold",6
"4603",2256,1973,"Master","Married",27159,1,1,2014-03-29,33,2,1,0,3,6,"0","0","0","0","0","0","0","SP",27159,"Wines",17
"4604",2256,1973,"Master","Married",27159,1,1,2014-03-29,33,2,1,0,3,6,"0","0","0","0","0","0","0","SP",27159,"Fruits",0
"4605",2256,1973,"Master","Married",27159,1,1,2014-03-29,33,2,1,0,3,6,"0","0","0","0","0","0","0","SP",27159,"Meat",3
"4606",2256,1973,"Master","Married",27159,1,1,2014-03-29,33,2,1,0,3,6,"0","0","0","0","0","0","0","SP",27159,"Fish",0
"4607",2256,1973,"Master","Married",27159,1,1,2014-03-29,33,2,1,0,3,6,"0","0","0","0","0","0","0","SP",27159,"Sweet",0
"4608",2256,1973,"Master","Married",27159,1,1,2014-03-29,33,2,1,0,3,6,"0","0","0","0","0","0","0","SP",27159,"Gold",1
"4609",1100,1960,"Master","Together",41275,1,2,2014-03-24,33,4,3,1,3,5,"0","0","0","0","0","0","0","CA",41275,"Wines",24
"4610",1100,1960,"Master","Together",41275,1,2,2014-03-24,33,4,3,1,3,5,"0","0","0","0","0","0","0","CA",41275,"Fruits",4
"4611",1100,1960,"Master","Together",41275,1,2,2014-03-24,33,4,3,1,3,5,"0","0","0","0","0","0","0","CA",41275,"Meat",22
"4612",1100,1960,"Master","Together",41275,1,2,2014-03-24,33,4,3,1,3,5,"0","0","0","0","0","0","0","CA",41275,"Fish",0
"4613",1100,1960,"Master","Together",41275,1,2,2014-03-24,33,4,3,1,3,5,"0","0","0","0","0","0","0","CA",41275,"Sweet",2
"4614",1100,1960,"Master","Together",41275,1,2,2014-03-24,33,4,3,1,3,5,"0","0","0","0","0","0","0","CA",41275,"Gold",9
"4615",7725,1965,"2n Cycle","Married",76800,0,0,2014-03-08,33,1,4,4,7,1,"0","0","0","0","0","0","0","IND",76800,"Wines",173
"4616",7725,1965,"2n Cycle","Married",76800,0,0,2014-03-08,33,1,4,4,7,1,"0","0","0","0","0","0","0","IND",76800,"Fruits",26
"4617",7725,1965,"2n Cycle","Married",76800,0,0,2014-03-08,33,1,4,4,7,1,"0","0","0","0","0","0","0","IND",76800,"Meat",255
"4618",7725,1965,"2n Cycle","Married",76800,0,0,2014-03-08,33,1,4,4,7,1,"0","0","0","0","0","0","0","IND",76800,"Fish",35
"4619",7725,1965,"2n Cycle","Married",76800,0,0,2014-03-08,33,1,4,4,7,1,"0","0","0","0","0","0","0","IND",76800,"Sweet",71
"4620",7725,1965,"2n Cycle","Married",76800,0,0,2014-03-08,33,1,4,4,7,1,"0","0","0","0","0","0","0","IND",76800,"Gold",81
"4621",2612,1987,"Graduation","Married",75794,0,0,2013-12-24,33,1,7,5,12,3,"0","0","0","1","0","0","0","SA",75794,"Wines",754
"4622",2612,1987,"Graduation","Married",75794,0,0,2013-12-24,33,1,7,5,12,3,"0","0","0","1","0","0","0","SA",75794,"Fruits",160
"4623",2612,1987,"Graduation","Married",75794,0,0,2013-12-24,33,1,7,5,12,3,"0","0","0","1","0","0","0","SA",75794,"Meat",625
"4624",2612,1987,"Graduation","Married",75794,0,0,2013-12-24,33,1,7,5,12,3,"0","0","0","1","0","0","0","SA",75794,"Fish",63
"4625",2612,1987,"Graduation","Married",75794,0,0,2013-12-24,33,1,7,5,12,3,"0","0","0","1","0","0","0","SA",75794,"Sweet",32
"4626",2612,1987,"Graduation","Married",75794,0,0,2013-12-24,33,1,7,5,12,3,"0","0","0","1","0","0","0","SA",75794,"Gold",48
"4627",113,1951,"Graduation","Married",30833,1,1,2013-07-16,33,2,1,0,3,5,"0","0","0","0","0","0","0","SP",30833,"Wines",11
"4628",113,1951,"Graduation","Married",30833,1,1,2013-07-16,33,2,1,0,3,5,"0","0","0","0","0","0","0","SP",30833,"Fruits",0
"4629",113,1951,"Graduation","Married",30833,1,1,2013-07-16,33,2,1,0,3,5,"0","0","0","0","0","0","0","SP",30833,"Meat",7
"4630",113,1951,"Graduation","Married",30833,1,1,2013-07-16,33,2,1,0,3,5,"0","0","0","0","0","0","0","SP",30833,"Fish",3
"4631",113,1951,"Graduation","Married",30833,1,1,2013-07-16,33,2,1,0,3,5,"0","0","0","0","0","0","0","SP",30833,"Sweet",1
"4632",113,1951,"Graduation","Married",30833,1,1,2013-07-16,33,2,1,0,3,5,"0","0","0","0","0","0","0","SP",30833,"Gold",6
"4633",2868,1949,"PhD","Single",26518,1,1,2013-04-08,33,3,2,0,3,8,"0","0","0","0","0","1","0","US",26518,"Wines",20
"4634",2868,1949,"PhD","Single",26518,1,1,2013-04-08,33,3,2,0,3,8,"0","0","0","0","0","1","0","US",26518,"Fruits",1
"4635",2868,1949,"PhD","Single",26518,1,1,2013-04-08,33,3,2,0,3,8,"0","0","0","0","0","1","0","US",26518,"Meat",28
"4636",2868,1949,"PhD","Single",26518,1,1,2013-04-08,33,3,2,0,3,8,"0","0","0","0","0","1","0","US",26518,"Fish",3
"4637",2868,1949,"PhD","Single",26518,1,1,2013-04-08,33,3,2,0,3,8,"0","0","0","0","0","1","0","US",26518,"Sweet",3
"4638",2868,1949,"PhD","Single",26518,1,1,2013-04-08,33,3,2,0,3,8,"0","0","0","0","0","1","0","US",26518,"Gold",2
"4639",4216,1981,"Graduation","Single",91065,0,0,2013-02-22,33,1,7,9,9,3,"0","0","1","1","0","1","0","SP",91065,"Wines",822
"4640",4216,1981,"Graduation","Single",91065,0,0,2013-02-22,33,1,7,9,9,3,"0","0","1","1","0","1","0","SP",91065,"Fruits",114
"4641",4216,1981,"Graduation","Single",91065,0,0,2013-02-22,33,1,7,9,9,3,"0","0","1","1","0","1","0","SP",91065,"Meat",108
"4642",4216,1981,"Graduation","Single",91065,0,0,2013-02-22,33,1,7,9,9,3,"0","0","1","1","0","1","0","SP",91065,"Fish",179
"4643",4216,1981,"Graduation","Single",91065,0,0,2013-02-22,33,1,7,9,9,3,"0","0","1","1","0","1","0","SP",91065,"Sweet",137
"4644",4216,1981,"Graduation","Single",91065,0,0,2013-02-22,33,1,7,9,9,3,"0","0","1","1","0","1","0","SP",91065,"Gold",114
"4645",199,1962,"Master","Single",45183,0,0,2013-01-20,33,1,4,1,7,7,"0","1","0","0","0","0","0","CA",45183,"Wines",219
"4646",199,1962,"Master","Single",45183,0,0,2013-01-20,33,1,4,1,7,7,"0","1","0","0","0","0","0","CA",45183,"Fruits",3
"4647",199,1962,"Master","Single",45183,0,0,2013-01-20,33,1,4,1,7,7,"0","1","0","0","0","0","0","CA",45183,"Meat",60
"4648",199,1962,"Master","Single",45183,0,0,2013-01-20,33,1,4,1,7,7,"0","1","0","0","0","0","0","CA",45183,"Fish",12
"4649",199,1962,"Master","Single",45183,0,0,2013-01-20,33,1,4,1,7,7,"0","1","0","0","0","0","0","CA",45183,"Sweet",9
"4650",199,1962,"Master","Single",45183,0,0,2013-01-20,33,1,4,1,7,7,"0","1","0","0","0","0","0","CA",45183,"Gold",12
"4651",359,1950,"Graduation","Together",48070,0,1,2013-01-13,33,3,8,2,6,7,"0","0","0","0","0","0","1","SP",48070,"Wines",373
"4652",359,1950,"Graduation","Together",48070,0,1,2013-01-13,33,3,8,2,6,7,"0","0","0","0","0","0","1","SP",48070,"Fruits",14
